"534.9734";": ";"01";" ";" ";" DL:  8    44 dd 4e 20 "
"534.9737";": ";"02";" ";" ";" DL:  8    25 fd 07 d0 "
"534.9932";": ";"01";" ";" ";" DL:  8    76 f7 08 0f "
"534.9934";": ";"01";" ";" ";" DL:  8    b4 de 4e 20 "
"534.9937";": ";"02";" ";" ";" DL:  8    ef fe 07 d0 "
"535.0132";": ";"01";" ";" ";" DL:  8    2a f8 08 0f "
"535.0134";": ";"01";" ";" ";" DL:  8    b5 d0 4e 20 "
"535.0137";": ";"02";" ";" ";" DL:  8    a8 f3 ca 00 "
"535.0139";": ";"02";" ";" ";" DL:  8    6c f0 07 d0 "
"535.0141";": ";"03";" ";" ";" DL:  8    06 f3 0a 79 "
"535.0144";": ";"04";" ";" ";" DL:  8    d9 f9 02 24 "
"535.0146";": ";"04";" ";" ";" DL:  8    ab f9 20 10 "
"535.0332";": ";"01";" ";" ";" DL:  8    77 f9 08 0f "
"535.0334";": ";"01";" ";" ";" DL:  8    ff d1 4e 20 "
"535.0336";": ";"02";" ";" ";" DL:  8    2a f1 07 d0 "
"535.0532";": ";"01";" ";" ";" DL:  8    90 fa 08 0f "
"535.0534";": ";"01";" ";" ";" DL:  8    18 d2 4e 20 "
"535.0537";": ";"02";" ";" ";" DL:  8    e0 f2 07 d0 "
"535.0632";": ";"03";" ";" ";" DL:  8    8e f4 0a 21 "
"535.0634";": ";"02";" ";" ";" DL:  8    26 f4 ca 00 "
"535.0732";": ";"01";" ";" ";" DL:  8    cd fb 08 0f "
"535.0734";": ";"01";" ";" ";" DL:  8    45 d3 4e 20 "
"535.0736";": ";"02";" ";" ";" DL:  8    a6 f3 07 d0 "
"535.0932";": ";"01";" ";" ";" DL:  8    43 fc 08 0f "
"535.0934";": ";"01";" ";" ";" DL:  8    cb d4 4e 20 "
"535.0937";": ";"02";" ";" ";" DL:  8    69 f4 07 d0 "
"535.1128";": ";"05";" ";" ";" DL:  8    1b 10 ff ff "
"535.1132";": ";"01";" ";" ";" DL:  8    1e fd 08 0f "
"535.1134";": ";"01";" ";" ";" DL:  8    96 d5 4e 20 "
"535.1136";": ";"02";" ";" ";" DL:  8    7b f5 ca 00 "
"535.1139";": ";"02";" ";" ";" DL:  8    2f f5 07 d0 "
"535.1141";": ";"03";" ";" ";" DL:  8    3d f5 0a 31 "
"535.1144";": ";"04";" ";" ";" DL:  8    3e fa 02 24 "
"535.1146";": ";"04";" ";" ";" DL:  8    4c fa 20 10 "
"535.1332";": ";"01";" ";" ";" DL:  8    f9 fe 08 0f "
"535.1334";": ";"01";" ";" ";" DL:  8    71 d6 4e 20 "
"535.1337";": ";"02";" ";" ";" DL:  8    e5 f6 07 d0 "
"535.1532";": ";"01";" ";" ";" DL:  8    f8 f0 08 0f "
"535.1534";": ";"01";" ";" ";" DL:  8    3b d7 4e 20 "
"535.1537";": ";"02";" ";" ";" DL:  8    a3 f7 07 d0 "
"535.1632";": ";"03";" ";" ";" DL:  8    69 f6 0a 6d "
"535.1634";": ";"02";" ";" ";" DL:  8    9c f6 ca 00 "
"535.1732";": ";"01";" ";" ";" DL:  8    a5 f1 08 0f "
"535.1734";": ";"01";" ";" ";" DL:  8    70 d8 4e 20 "
"535.1736";": ";"02";" ";" ";" DL:  8    66 f8 07 d0 "
"535.1932";": ";"01";" ";" ";" DL:  8    42 f2 08 0f "
"535.1934";": ";"01";" ";" ";" DL:  8    3a d9 4e 20 "
"535.1937";": ";"02";" ";" ";" DL:  8    20 f9 07 d0 "
"535.2132";": ";"01";" ";" ";" DL:  8    1f f3 08 0f "
"535.2134";": ";"01";" ";" ";" DL:  8    dd da 4e 20 "
"535.2137";": ";"02";" ";" ";" DL:  8    c1 f7 ca 00 "
"535.2139";": ";"02";" ";" ";" DL:  8    ea fa 07 d0 "
"535.2141";": ";"03";" ";" ";" DL:  8    ae f7 0a 59 "
"535.2144";": ";"04";" ";" ";" DL:  8    63 fb 02 24 "
"535.2146";": ";"04";" ";" ";" DL:  8    11 fb 20 10 "
"535.2332";": ";"01";" ";" ";" DL:  8    91 f4 08 0f "
"535.2334";": ";"01";" ";" ";" DL:  8    97 db 4e 20 "
"535.2336";": ";"02";" ";" ";" DL:  8    ac fb 07 d0 "
"535.2532";": ";"01";" ";" ";" DL:  8    cc f5 08 0f "
"535.2534";": ";"01";" ";" ";" DL:  8    0e dc 4e 20 "
"535.2537";": ";"02";" ";" ";" DL:  8    63 fc 07 d0 "
"535.2632";": ";"03";" ";" ";" DL:  8    80 f8 0a 25 "
"535.2634";": ";"02";" ";" ";" DL:  8    9d f8 ca 00 "
"535.2732";": ";"01";" ";" ";" DL:  8    2b f6 08 0f "
"535.2734";": ";"01";" ";" ";" DL:  8    53 dd 4e 20 "
"535.2737";": ";"02";" ";" ";" DL:  8    25 fd 07 d0 "
"535.2932";": ";"01";" ";" ";" DL:  8    76 f7 08 0f "
"535.2934";": ";"01";" ";" ";" DL:  8    b4 de 4e 20 "
"535.2936";": ";"02";" ";" ";" DL:  8    ef fe 07 d0 "
"535.3132";": ";"01";" ";" ";" DL:  8    2a f8 08 0f "
"535.3134";": ";"01";" ";" ";" DL:  8    a2 d0 4e 20 "
"535.3137";": ";"02";" ";" ";" DL:  8    c0 f9 ca 00 "
"535.3139";": ";"02";" ";" ";" DL:  8    6c f0 07 d0 "
"535.3141";": ";"03";" ";" ";" DL:  8    19 f9 0a 71 "
"535.3144";": ";"04";" ";" ";" DL:  8    ed fc 02 24 "
"535.3146";": ";"04";" ";" ";" DL:  8    9f fc 20 10 "
"535.3332";": ";"01";" ";" ";" DL:  8    77 f9 08 0f "
"535.3334";": ";"01";" ";" ";" DL:  8    e8 d1 4e 20 "
"535.3336";": ";"02";" ";" ";" DL:  8    2a f1 07 d0 "
"535.3532";": ";"01";" ";" ";" DL:  8    90 fa 08 0f "
"535.3534";": ";"01";" ";" ";" DL:  8    18 d2 4e 20 "
"535.3537";": ";"02";" ";" ";" DL:  8    e0 f2 07 d0 "
"535.3632";": ";"03";" ";" ";" DL:  8    3a fa 0a 25 "
"535.3634";": ";"02";" ";" ";" DL:  8    27 fa ca 00 "
"535.3732";": ";"01";" ";" ";" DL:  8    cd fb 08 0f "
"535.3734";": ";"01";" ";" ";" DL:  8    52 d3 4e 20 "
"535.3736";": ";"02";" ";" ";" DL:  8    a6 f3 07 d0 "
"535.3932";": ";"01";" ";" ";" DL:  8    43 fc 08 0f "
"535.3934";": ";"01";" ";" ";" DL:  8    dc d4 4e 20 "
"535.3937";": ";"02";" ";" ";" DL:  8    69 f4 07 d0 "
"535.4132";": ";"01";" ";" ";" DL:  8    1e fd 08 0f "
"535.4134";": ";"01";" ";" ";" DL:  8    96 d5 4e 20 "
"535.4136";": ";"02";" ";" ";" DL:  8    7a fb ca 00 "
"535.4139";": ";"02";" ";" ";" DL:  8    2f f5 07 d0 "
"535.4141";": ";"03";" ";" ";" DL:  8    3c fb 0a 31 "
"535.4144";": ";"04";" ";" ";" DL:  8    b0 fd 02 24 "
"535.4146";": ";"04";" ";" ";" DL:  8    c2 fd 20 10 "
"535.4332";": ";"01";" ";" ";" DL:  8    f9 fe 08 0f "
"535.4334";": ";"01";" ";" ";" DL:  8    66 d6 4e 20 "
"535.4336";": ";"02";" ";" ";" DL:  8    e5 f6 07 d0 "
"535.4532";": ";"01";" ";" ";" DL:  8    f8 f0 08 0f "
"535.4534";": ";"01";" ";" ";" DL:  8    2c d7 4e 20 "
"535.4537";": ";"02";" ";" ";" DL:  8    a3 f7 07 d0 "
"535.4632";": ";"03";" ";" ";" DL:  8    01 fc 0a 6d "
"535.4634";": ";"02";" ";" ";" DL:  8    f4 fc ca 00 "
"535.4732";": ";"01";" ";" ";" DL:  8    a5 f1 08 0f "
"535.4734";": ";"01";" ";" ";" DL:  8    67 d8 4e 20 "
"535.4737";": ";"02";" ";" ";" DL:  8    66 f8 07 d0 "
"535.4932";": ";"01";" ";" ";" DL:  8    42 f2 08 0f "
"535.4934";": ";"01";" ";" ";" DL:  8    2d d9 4e 20 "
"535.4937";": ";"02";" ";" ";" DL:  8    20 f9 07 d0 "
"535.5132";": ";"01";" ";" ";" DL:  8    1f f3 08 0f "
"535.5134";": ";"01";" ";" ";" DL:  8    dd da 4e 20 "
"535.5136";": ";"02";" ";" ";" DL:  8    a9 fd ca 00 "
"535.5139";": ";"02";" ";" ";" DL:  8    ea fa 07 d0 "
"535.5141";": ";"03";" ";" ";" DL:  8    ea fd 0a 45 "
"535.5144";": ";"04";" ";" ";" DL:  8    57 fe 02 24 "
"535.5146";": ";"04";" ";" ";" DL:  8    25 fe 20 10 "
"535.5332";": ";"01";" ";" ";" DL:  8    91 f4 08 0f "
"535.5334";": ";"01";" ";" ";" DL:  8    97 db 4e 20 "
"535.5336";": ";"02";" ";" ";" DL:  8    ac fb 07 d0 "
"535.5532";": ";"01";" ";" ";" DL:  8    cc f5 08 0f "
"535.5534";": ";"01";" ";" ";" DL:  8    0e dc 4e 20 "
"535.5536";": ";"02";" ";" ";" DL:  8    63 fc 07 d0 "
"535.5632";": ";"03";" ";" ";" DL:  8    be fe 0a 19 "
"535.5634";": ";"02";" ";" ";" DL:  8    4e fe ca 00 "
"535.5732";": ";"01";" ";" ";" DL:  8    2b f6 08 0f "
"535.5734";": ";"01";" ";" ";" DL:  8    44 dd 4e 20 "
"535.5737";": ";"02";" ";" ";" DL:  8    25 fd 07 d0 "
"535.5932";": ";"01";" ";" ";" DL:  8    76 f7 08 0f "
"535.5934";": ";"01";" ";" ";" DL:  8    a3 de 4e 20 "
"535.5936";": ";"02";" ";" ";" DL:  8    ef fe 07 d0 "
"535.6132";": ";"01";" ";" ";" DL:  8    2a f8 08 0f "
"535.6134";": ";"01";" ";" ";" DL:  8    a2 d0 4e 20 "
"535.6136";": ";"02";" ";" ";" DL:  8    4f f0 ca 00 "
"535.6139";": ";"02";" ";" ";" DL:  8    6c f0 07 d0 "
"535.6141";": ";"03";" ";" ";" DL:  8    0f f0 0a 69 "
"535.6143";": ";"04";" ";" ";" DL:  8    56 f0 02 24 "
"535.6146";": ";"04";" ";" ";" DL:  8    24 f0 20 10 "
"535.6148";": ";"04";" ";" ";" DL:  8    85 09 00 00 "
"535.6332";": ";"01";" ";" ";" DL:  8    90 fa 08 0f "
"535.6334";": ";"01";" ";" ";" DL:  8    ff d1 4e 20 "
"535.6337";": ";"02";" ";" ";" DL:  8    2a f1 07 d0 "
"535.6532";": ";"01";" ";" ";" DL:  8    cd fb 08 0f "
"535.6534";": ";"01";" ";" ";" DL:  8    18 d2 4e 20 "
"535.6537";": ";"02";" ";" ";" DL:  8    e0 f2 07 d0 "
"535.6632";": ";"03";" ";" ";" DL:  8    25 f1 0a 61 "
"535.6634";": ";"02";" ";" ";" DL:  8    12 f1 ca 00 "
"535.6732";": ";"01";" ";" ";" DL:  8    43 fc 08 0f "
"535.6734";": ";"01";" ";" ";" DL:  8    45 d3 4e 20 "
"535.6736";": ";"02";" ";" ";" DL:  8    a6 f3 07 d0 "
"535.6932";": ";"01";" ";" ";" DL:  8    1e fd 08 0f "
"535.6934";": ";"01";" ";" ";" DL:  8    dc d4 4e 20 "
"535.6936";": ";"02";" ";" ";" DL:  8    69 f4 07 d0 "
"535.7132";": ";"01";" ";" ";" DL:  8    f9 fe 08 0f "
"535.7134";": ";"01";" ";" ";" DL:  8    96 d5 4e 20 "
"535.7136";": ";"02";" ";" ";" DL:  8    f5 f2 ca 00 "
"535.7139";": ";"02";" ";" ";" DL:  8    2f f5 07 d0 "
"535.7141";": ";"03";" ";" ";" DL:  8    5d f2 0a 21 "
"535.7144";": ";"04";" ";" ";" DL:  8    0b f1 02 24 "
"535.7146";": ";"04";" ";" ";" DL:  8    79 f1 20 10 "
"535.7332";": ";"01";" ";" ";" DL:  8    f8 f0 08 0f "
"535.7334";": ";"01";" ";" ";" DL:  8    71 d6 4e 20 "
"535.7336";": ";"02";" ";" ";" DL:  8    e5 f6 07 d0 "
"535.7528";": ";"05";" ";" ";" DL:  8    1b 10 ff ff "
"535.7532";": ";"01";" ";" ";" DL:  8    a5 f1 08 0f "
"535.7534";": ";"01";" ";" ";" DL:  8    2c d7 4e 20 "
"535.7536";": ";"02";" ";" ";" DL:  8    a3 f7 07 d0 "
"535.7632";": ";"03";" ";" ";" DL:  8    71 f3 0a 71 "
"535.7634";": ";"02";" ";" ";" DL:  8    a8 f3 ca 00 "
"535.7732";": ";"01";" ";" ";" DL:  8    42 f2 08 0f "
"535.7734";": ";"01";" ";" ";" DL:  8    70 d8 4e 20 "
"535.7736";": ";"02";" ";" ";" DL:  8    66 f8 07 d0 "
"535.7932";": ";"01";" ";" ";" DL:  8    1f f3 08 0f "
"535.7934";": ";"01";" ";" ";" DL:  8    2d d9 4e 20 "
"535.7936";": ";"02";" ";" ";" DL:  8    20 f9 07 d0 "
"535.8132";": ";"01";" ";" ";" DL:  8    91 f4 08 0f "
"535.8134";": ";"01";" ";" ";" DL:  8    ca da 4e 20 "
"535.8136";": ";"02";" ";" ";" DL:  8    26 f4 ca 00 "
"535.8139";": ";"02";" ";" ";" DL:  8    ea fa 07 d0 "
"535.8141";": ";"03";" ";" ";" DL:  8    fc f4 0a 5d "
"535.8143";": ";"04";" ";" ";" DL:  8    ec f2 02 24 "
"535.8146";": ";"04";" ";" ";" DL:  8    9e f2 20 10 "
"535.8332";": ";"01";" ";" ";" DL:  8    cc f5 08 0f "
"535.8334";": ";"01";" ";" ";" DL:  8    97 db 4e 20 "
"535.8336";": ";"02";" ";" ";" DL:  8    ac fb 07 d0 "
"535.8532";": ";"01";" ";" ";" DL:  8    2b f6 08 0f "
"535.8534";": ";"01";" ";" ";" DL:  8    19 dc 4e 20 "
"535.8536";": ";"02";" ";" ";" DL:  8    63 fc 07 d0 "
"535.8632";": ";"03";" ";" ";" DL:  8    11 f5 0a 2d "
"535.8634";": ";"02";" ";" ";" DL:  8    7b f5 ca 00 "
"535.8732";": ";"01";" ";" ";" DL:  8    76 f7 08 0f "
"535.8734";": ";"01";" ";" ";" DL:  8    44 dd 4e 20 "
"535.8736";": ";"02";" ";" ";" DL:  8    25 fd 07 d0 "
"535.8932";": ";"01";" ";" ";" DL:  8    2a f8 08 0f "
"535.8934";": ";"01";" ";" ";" DL:  8    a3 de 4e 20 "
"535.8936";": ";"02";" ";" ";" DL:  8    ef fe 07 d0 "
"535.9132";": ";"01";" ";" ";" DL:  8    77 f9 08 0f "
"535.9134";": ";"01";" ";" ";" DL:  8    a2 d0 4e 20 "
"535.9136";": ";"02";" ";" ";" DL:  8    9c f6 ca 00 "
"535.9139";": ";"02";" ";" ";" DL:  8    6c f0 07 d0 "
"535.9141";": ";"03";" ";" ";" DL:  8    a1 f6 0a 89 "
"535.9143";": ";"04";" ";" ";" DL:  8    b1 f3 02 24 "
"535.9146";": ";"04";" ";" ";" DL:  8    c3 f3 20 10 "
"535.9332";": ";"01";" ";" ";" DL:  8    90 fa 08 0f "
"535.9334";": ";"01";" ";" ";" DL:  8    e8 d1 4e 20 "
"535.9336";": ";"02";" ";" ";" DL:  8    2a f1 07 d0 "
"535.9532";": ";"01";" ";" ";" DL:  8    cd fb 08 0f "
"535.9534";": ";"01";" ";" ";" DL:  8    18 d2 4e 20 "
"535.9537";": ";"02";" ";" ";" DL:  8    e0 f2 07 d0 "
"535.9631";": ";"03";" ";" ";" DL:  8    f3 f7 0a 15 "
"535.9634";": ";"02";" ";" ";" DL:  8    c1 f7 ca 00 "
"535.9732";": ";"01";" ";" ";" DL:  8    43 fc 08 0f "
"535.9734";": ";"01";" ";" ";" DL:  8    45 d3 4e 20 "
"535.9736";": ";"02";" ";" ";" DL:  8    a6 f3 07 d0 "
"535.9932";": ";"01";" ";" ";" DL:  8    1e fd 08 0f "
"535.9934";": ";"01";" ";" ";" DL:  8    cb d4 4e 20 "
"535.9936";": ";"02";" ";" ";" DL:  8    69 f4 07 d0 "
"536.0132";": ";"01";" ";" ";" DL:  8    f9 fe 08 0f "
"536.0134";": ";"01";" ";" ";" DL:  8    96 d5 4e 20 "
"536.0136";": ";"02";" ";" ";" DL:  8    9d f8 ca 00 "
"536.0139";": ";"02";" ";" ";" DL:  8    2f f5 07 d0 "
"536.0141";": ";"03";" ";" ";" DL:  8    42 f8 0a 29 "
"536.0144";": ";"04";" ";" ";" DL:  8    3f f4 02 24 "
"536.0146";": ";"04";" ";" ";" DL:  8    4d f4 20 10 "
"536.0332";": ";"01";" ";" ";" DL:  8    f8 f0 08 0f "
"536.0334";": ";"01";" ";" ";" DL:  8    71 d6 4e 20 "
"536.0336";": ";"02";" ";" ";" DL:  8    e5 f6 07 d0 "
"536.0532";": ";"01";" ";" ";" DL:  8    a5 f1 08 0f "
"536.0534";": ";"01";" ";" ";" DL:  8    2c d7 4e 20 "
"536.0536";": ";"02";" ";" ";" DL:  8    a3 f7 07 d0 "
"536.0632";": ";"03";" ";" ";" DL:  8    1f f9 0a 29 "
"536.0634";": ";"02";" ";" ";" DL:  8    c0 f9 ca 00 "
"536.0732";": ";"01";" ";" ";" DL:  8    42 f2 08 0f "
"536.0734";": ";"01";" ";" ";" DL:  8    67 d8 4e 20 "
"536.0736";": ";"02";" ";" ";" DL:  8    66 f8 07 d0 "
"536.0932";": ";"01";" ";" ";" DL:  8    1f f3 08 0f "
"536.0934";": ";"01";" ";" ";" DL:  8    2d d9 4e 20 "
"536.0936";": ";"02";" ";" ";" DL:  8    20 f9 07 d0 "
"536.1132";": ";"01";" ";" ";" DL:  8    91 f4 08 0f "
"536.1134";": ";"01";" ";" ";" DL:  8    ca da 4e 20 "
"536.1136";": ";"02";" ";" ";" DL:  8    27 fa ca 00 "
"536.1139";": ";"02";" ";" ";" DL:  8    ea fa 07 d0 "
"536.1141";": ";"03";" ";" ";" DL:  8    48 fa 0a 59 "
"536.1143";": ";"04";" ";" ";" DL:  8    62 f5 02 24 "
"536.1146";": ";"04";" ";" ";" DL:  8    10 f5 20 10 "
"536.1332";": ";"01";" ";" ";" DL:  8    cc f5 08 0f "
"536.1334";": ";"01";" ";" ";" DL:  8    97 db 4e 20 "
"536.1336";": ";"02";" ";" ";" DL:  8    ac fb 07 d0 "
"536.1532";": ";"01";" ";" ";" DL:  8    2b f6 08 0f "
"536.1534";": ";"01";" ";" ";" DL:  8    19 dc 4e 20 "
"536.1536";": ";"02";" ";" ";" DL:  8    63 fc 07 d0 "
"536.1631";": ";"03";" ";" ";" DL:  8    3f fb 0a 1d "
"536.1634";": ";"02";" ";" ";" DL:  8    7a fb ca 00 "
"536.1732";": ";"01";" ";" ";" DL:  8    76 f7 08 0f "
"536.1734";": ";"01";" ";" ";" DL:  8    53 dd 4e 20 "
"536.1736";": ";"02";" ";" ";" DL:  8    25 fd 07 d0 "
"536.1932";": ";"01";" ";" ";" DL:  8    2a f8 08 0f "
"536.1934";": ";"01";" ";" ";" DL:  8    b4 de 4e 20 "
"536.1936";": ";"02";" ";" ";" DL:  8    ef fe 07 d0 "
"536.2132";": ";"01";" ";" ";" DL:  8    77 f9 08 0f "
"536.2134";": ";"01";" ";" ";" DL:  8    a2 d0 4e 20 "
"536.2136";": ";"02";" ";" ";" DL:  8    f4 fc ca 00 "
"536.2139";": ";"02";" ";" ";" DL:  8    6c f0 07 d0 "
"536.2141";": ";"03";" ";" ";" DL:  8    c9 fc 0a 89 "
"536.2143";": ";"04";" ";" ";" DL:  8    85 f6 02 24 "
"536.2146";": ";"04";" ";" ";" DL:  8    f7 f6 20 10 "
"536.2332";": ";"01";" ";" ";" DL:  8    90 fa 08 0f "
"536.2334";": ";"01";" ";" ";" DL:  8    e8 d1 4e 20 "
"536.2336";": ";"02";" ";" ";" DL:  8    2a f1 07 d0 "
"536.2531";": ";"01";" ";" ";" DL:  8    cd fb 08 0f "
"536.2534";": ";"01";" ";" ";" DL:  8    18 d2 4e 20 "
"536.2536";": ";"02";" ";" ";" DL:  8    e0 f2 07 d0 "
"536.2631";": ";"03";" ";" ";" DL:  8    70 fd 0a 71 "
"536.2634";": ";"02";" ";" ";" DL:  8    a9 fd ca 00 "
"536.2732";": ";"01";" ";" ";" DL:  8    43 fc 08 0f "
"536.2734";": ";"01";" ";" ";" DL:  8    45 d3 4e 20 "
"536.2736";": ";"02";" ";" ";" DL:  8    a6 f3 07 d0 "
"536.2932";": ";"01";" ";" ";" DL:  8    1e fd 08 0f "
"536.2934";": ";"01";" ";" ";" DL:  8    cb d4 4e 20 "
"536.2936";": ";"02";" ";" ";" DL:  8    69 f4 07 d0 "
"536.3132";": ";"01";" ";" ";" DL:  8    f9 fe 08 0f "
"536.3134";": ";"01";" ";" ";" DL:  8    81 d5 4e 20 "
"536.3136";": ";"02";" ";" ";" DL:  8    4e fe ca 00 "
"536.3139";": ";"02";" ";" ";" DL:  8    2f f5 07 d0 "
"536.3141";": ";"03";" ";" ";" DL:  8    e6 fe 0a 21 "
"536.3143";": ";"04";" ";" ";" DL:  8    d8 f7 02 24 "
"536.3146";": ";"04";" ";" ";" DL:  8    aa f7 20 10 "
"536.3331";": ";"01";" ";" ";" DL:  8    f8 f0 08 0f "
"536.3334";": ";"01";" ";" ";" DL:  8    71 d6 4e 20 "
"536.3336";": ";"02";" ";" ";" DL:  8    e5 f6 07 d0 "
"536.3532";": ";"01";" ";" ";" DL:  8    a5 f1 08 0f "
"536.3534";": ";"01";" ";" ";" DL:  8    2c d7 4e 20 "
"536.3536";": ";"02";" ";" ";" DL:  8    a3 f7 07 d0 "
"536.3631";": ";"03";" ";" ";" DL:  8    96 f0 0a 71 "
"536.3634";": ";"02";" ";" ";" DL:  8    4f f0 ca 00 "
"536.3732";": ";"01";" ";" ";" DL:  8    42 f2 08 0f "
"536.3734";": ";"01";" ";" ";" DL:  8    70 d8 4e 20 "
"536.3736";": ";"02";" ";" ";" DL:  8    66 f8 07 d0 "
"536.3928";": ";"05";" ";" ";" DL:  8    1b 10 ff ff "
"536.3931";": ";"01";" ";" ";" DL:  8    1f f3 08 0f "
"536.3934";": ";"01";" ";" ";" DL:  8    3a d9 4e 20 "
"536.3936";": ";"02";" ";" ";" DL:  8    20 f9 07 d0 "
"536.4131";": ";"01";" ";" ";" DL:  8    91 f4 08 0f "
"536.4134";": ";"01";" ";" ";" DL:  8    ca da 4e 20 "
"536.4136";": ";"02";" ";" ";" DL:  8    12 f1 ca 00 "
"536.4139";": ";"02";" ";" ";" DL:  8    ea fa 07 d0 "
"536.4141";": ";"03";" ";" ";" DL:  8    51 f1 0a 45 "
"536.4143";": ";"04";" ";" ";" DL:  8    84 f8 02 24 "
"536.4146";": ";"04";" ";" ";" DL:  8    f6 f8 20 10 "
"536.4331";": ";"01";" ";" ";" DL:  8    cc f5 08 0f "
"536.4334";": ";"01";" ";" ";" DL:  8    97 db 4e 20 "
"536.4336";": ";"02";" ";" ";" DL:  8    ac fb 07 d0 "
"536.4532";": ";"01";" ";" ";" DL:  8    2b f6 08 0f "
"536.4534";": ";"01";" ";" ";" DL:  8    0e dc 4e 20 "
"536.4536";": ";"02";" ";" ";" DL:  8    63 fc 07 d0 "
"536.4631";": ";"03";" ";" ";" DL:  8    06 f2 0a 35 "
"536.4634";": ";"02";" ";" ";" DL:  8    f5 f2 ca 00 "
"536.4731";": ";"01";" ";" ";" DL:  8    76 f7 08 0f "
"536.4734";": ";"01";" ";" ";" DL:  8    53 dd 4e 20 "
"536.4736";": ";"02";" ";" ";" DL:  8    25 fd 07 d0 "
"536.4932";": ";"01";" ";" ";" DL:  8    2a f8 08 0f "
"536.4934";": ";"01";" ";" ";" DL:  8    b4 de 4e 20 "
"536.4936";": ";"02";" ";" ";" DL:  8    ef fe 07 d0 "
"536.5131";": ";"01";" ";" ";" DL:  8    77 f9 08 0f "
"536.5134";": ";"01";" ";" ";" DL:  8    a2 d0 4e 20 "
"536.5136";": ";"02";" ";" ";" DL:  8    a8 f3 ca 00 "
"536.5139";": ";"02";" ";" ";" DL:  8    6c f0 07 d0 "
"536.5141";": ";"03";" ";" ";" DL:  8    c4 f3 0a 75 "
"536.5143";": ";"04";" ";" ";" DL:  8    d9 f9 02 24 "
"536.5146";": ";"04";" ";" ";" DL:  8    ab f9 20 10 "
"536.5332";": ";"01";" ";" ";" DL:  8    90 fa 08 0f "
"536.5334";": ";"01";" ";" ";" DL:  8    ff d1 4e 20 "
"536.5336";": ";"02";" ";" ";" DL:  8    2a f1 07 d0 "
"536.5531";": ";"01";" ";" ";" DL:  8    cd fb 08 0f "
"536.5534";": ";"01";" ";" ";" DL:  8    18 d2 4e 20 "
"536.5536";": ";"02";" ";" ";" DL:  8    e0 f2 07 d0 "
"536.5631";": ";"03";" ";" ";" DL:  8    3b f4 0a 25 "
"536.5634";": ";"02";" ";" ";" DL:  8    26 f4 ca 00 "
"536.5731";": ";"01";" ";" ";" DL:  8    43 fc 08 0f "
"536.5734";": ";"01";" ";" ";" DL:  8    52 d3 4e 20 "
"536.5736";": ";"02";" ";" ";" DL:  8    a6 f3 07 d0 "
"536.5932";": ";"01";" ";" ";" DL:  8    1e fd 08 0f "
"536.5934";": ";"01";" ";" ";" DL:  8    cb d4 4e 20 "
"536.5936";": ";"02";" ";" ";" DL:  8    69 f4 07 d0 "
"536.6132";": ";"01";" ";" ";" DL:  8    f9 fe 08 0f "
"536.6134";": ";"01";" ";" ";" DL:  8    81 d5 4e 20 "
"536.6136";": ";"02";" ";" ";" DL:  8    7b f5 ca 00 "
"536.6139";": ";"02";" ";" ";" DL:  8    2f f5 07 d0 "
"536.6141";": ";"03";" ";" ";" DL:  8    66 f5 0a 25 "
"536.6143";": ";"04";" ";" ";" DL:  8    3e fa 02 24 "
"536.6146";": ";"04";" ";" ";" DL:  8    4c fa 20 10 "
"536.6148";": ";"04";" ";" ";" DL:  8    0a 00 00 00 "
"536.6331";": ";"01";" ";" ";" DL:  8    a5 f1 08 0f "
"536.6334";": ";"01";" ";" ";" DL:  8    71 d6 4e 20 "
"536.6336";": ";"02";" ";" ";" DL:  8    e5 f6 07 d0 "
"536.6531";": ";"01";" ";" ";" DL:  8    42 f2 08 0f "
"536.6534";": ";"01";" ";" ";" DL:  8    2c d7 4e 20 "
"536.6536";": ";"02";" ";" ";" DL:  8    a3 f7 07 d0 "
"536.6631";": ";"03";" ";" ";" DL:  8    f6 f6 0a 2d "
"536.6634";": ";"02";" ";" ";" DL:  8    9c f6 ca 00 "
"536.6731";": ";"01";" ";" ";" DL:  8    1f f3 08 0f "
"536.6734";": ";"01";" ";" ";" DL:  8    70 d8 4e 20 "
"536.6736";": ";"02";" ";" ";" DL:  8    66 f8 07 d0 "
"536.6931";": ";"01";" ";" ";" DL:  8    91 f4 08 0f "
"536.6934";": ";"01";" ";" ";" DL:  8    2d d9 4e 20 "
"536.6936";": ";"02";" ";" ";" DL:  8    20 f9 07 d0 "
"536.7131";": ";"01";" ";" ";" DL:  8    cc f5 08 0f "
"536.7134";": ";"01";" ";" ";" DL:  8    dd da 4e 20 "
"536.7136";": ";"02";" ";" ";" DL:  8    c1 f7 ca 00 "
"536.7139";": ";"02";" ";" ";" DL:  8    ea fa 07 d0 "
"536.7141";": ";"03";" ";" ";" DL:  8    ae f7 0a 59 "
"536.7143";": ";"04";" ";" ";" DL:  8    63 fb 02 24 "
"536.7146";": ";"04";" ";" ";" DL:  8    11 fb 20 10 "
"536.7332";": ";"01";" ";" ";" DL:  8    2b f6 08 0f "
"536.7334";": ";"01";" ";" ";" DL:  8    97 db 4e 20 "
"536.7336";": ";"02";" ";" ";" DL:  8    ac fb 07 d0 "
"536.7531";": ";"01";" ";" ";" DL:  8    76 f7 08 0f "
"536.7534";": ";"01";" ";" ";" DL:  8    19 dc 4e 20 "
"536.7536";": ";"02";" ";" ";" DL:  8    63 fc 07 d0 "
